ticker,RMSE,R2,MAPE
GAINN,0.062511942,0.939098636,0.18368319
GAINO,0.067723013,0.962280341,0.204193647
GALT,0.287521093,0.968621336,6.028686566
GAM,0.284908107,0.959193594,0.560915386
GARS,0.086839944,0.950080974,0.820658204
GASS,0.099115587,0.945111533,1.977229457
GATX,1.263155035,0.972217506,1.463772386
GBAB,0.145728601,0.920693181,0.515822458
GBCI,0.654391697,0.961051203,1.375180864
GBDC,0.14212551,0.942803635,0.60877387
GBL,0.439948055,0.946915297,1.159142377
GBLI,0.728699511,0.855405826,1.462656761
GBLIZ,0.114276521,0.720358356,0.350593938
GBNK,0.444354588,0.974909277,1.30982231
GBT,2.401744068,0.875477579,3.751393315
GBX,1.097247226,0.944867683,1.67104924
GCAP,0.268430436,0.901789754,2.326620628
GCBC,0.78141442,0.966961538,1.780711389
GCI,0.29123125,0.951690966,2.265642869
GCO,1.613179246,0.982614501,2.968275282
GCP,0.637770693,0.872101834,1.674852144
GCV,0.102638974,0.980292394,1.26833327
GCVRZ,0.014910924,0.921825192,2.473312266
GD,2.772023199,0.956842485,1.004701765
GDDY,1.3656783,0.97719125,1.586477778
GDEN,0.714976814,0.990276119,2.17306836
GDL,0.050879631,0.963519128,0.40992563
GDO,0.09381575,0.977159096,0.428268342
GDOT,1.389119489,0.993196216,1.519972863
GDV,0.193224745,0.985436212,0.611918094
GE,0.371980484,0.99632621,1.458002996
GEC,0.103269429,0.87304526,1.995574218
GECC,0.132050366,0.79987491,0.969314336
GEF,1.282520057,0.802007011,1.543257247
GEL,0.542987482,0.979452678,1.73561245
GEN,0.10565941,0.989512169,4.254638773
GENC,0.296595188,0.927723213,1.431623408
GENE,0.092258869,0.820297565,4.199200793
GEO,0.525892787,0.964101904,1.61099136
GEOS,0.52460998,0.972882997,2.500900185
GER,0.137968407,0.901250658,1.879880241
GERN,0.172042993,0.952284306,3.416411158
GES,0.711940105,0.975953362,2.871868397
GEVO,1.554208062,0.809817168,7.343430285
GF,0.180883014,0.994537227,0.726150633
GFA,0.491451851,0.983640687,3.158685007
GFED,0.406351064,0.95462941,1.384560277
GFF,0.524289127,0.935447326,1.890928113
GFI,0.129717721,0.903534137,2.820827968
GFN,0.183429481,0.995898631,1.846172849
GFNCP,0.806226163,0.951431164,0.613933051
GFY,0.09607496,0.979983909,0.436631556
GG,0.29667446,0.928255364,1.668436926
GGAL,1.60691691,0.983885044,2.447696306
GGB,0.137269389,0.94930554,2.842628475
GGG,0.596443659,0.99206449,1.059419129
GGM,0.187587558,0.882094934,0.654141038
GGP,0.420943646,0.899680709,1.375128798
GGT,0.104967754,0.987885666,0.877857219
GGZ,0.116791219,0.837367339,0.707326503
GHC,7.648970188,0.920621938,1.028833367
GHDX,1.022665207,0.982126699,1.899531253
GHG,1.556759418,0.963391287,9.415915092
GHL,0.597100792,0.985538153,1.929549971
GHM,0.510585478,0.949999117,1.730590723
GHY,0.063485025,0.84821276,0.353617112
GIB,0.655792008,0.985936851,0.941792116
GIFI,0.403259498,0.939369048,2.541256408
GIGM,0.10558329,0.776226342,2.305291053
GIII,1.130743877,0.979117374,2.597763402
GIL,0.543917563,0.942372314,1.209018655
GILD,1.355569708,0.941847716,1.286891585
GILT,0.158084012,0.989410086,1.718825326
GIM,0.040504863,0.874892961,0.509580071
GIS,0.81911452,0.976395313,1.169155616
GJH,0.099230639,0.897472465,0.786890175
GJO,0.20516768,0.969539573,0.692254805
GJP,0.375731847,0.845592182,1.263904783
GJR,0.314702636,0.905764945,1.164968941
GJS,0.208648287,0.976725035,0.726885539
GJT,0.229510516,0.981005729,0.935433789
GJV,0.147299233,0.938636785,0.455736136
GKOS,1.48319911,0.914795668,2.87191282
GLAD,0.119873488,0.922901524,0.911458249
GLBS,0.222206859,0.974255507,5.582307817
GLDD,0.149608268,0.899024352,2.491558691
GLMD,1.153923758,0.851982558,5.05529352
GLNG,0.906395642,0.92589689,2.327004599
GLOB,1.175962503,0.967561412,1.7252741
GLOG,0.489257547,0.927708905,2.168564024
GLOP,0.389496092,0.865500951,1.354859251
GLP,0.391878765,0.890749001,1.780081803
GLPG,2.290909672,0.951326219,1.795983999
GLPI,0.406353048,0.871379677,0.890811208
GLRE,0.35578897,0.988097266,1.358703758
GLT,0.56972105,0.921356002,1.809831345
GLUU,0.139766096,0.989489371,2.604193923
GLW,0.493499862,0.961900153,1.1932123
GLYC,0.86729814,0.93660581,3.661373344
GM,0.76105161,0.962373112,1.422282358
GME,0.551930032,0.967982115,2.180348258
GMED,0.841056398,0.991930455,1.478903267
GMLP,0.451084647,0.927548139,1.747957486
GMRE,0.155399829,0.960891212,1.462996632
GMS,0.899612294,0.86873896,2.055564137
GMTA,0.173082525,0.800153703,0.463525744
GMZ,0.177443161,0.917580384,1.625317805
GNBC,0.558199171,0.694729823,1.854144015
GNC,0.383817493,0.970083409,4.179589982
GNCA,0.143132822,0.616816041,5.124592862
GNE,0.190508939,0.965378377,2.713611573
GNK,0.54919494,0.927693639,2.972670296
GNL,0.336960267,0.968020348,1.366634604
GNMA,0.102093298,0.930946449,0.168281094
GNMK,0.376036566,0.985449801,3.44428774
GNMX,0.236926208,0.802111686,5.679473321
GNRC,0.862333738,0.980585475,1.469908769
GNT,0.063682049,0.832809483,0.78407226
GNTX,0.389849628,0.967764942,1.378687526
GNUS,0.13721679,0.856614596,3.467393284
GNW,0.127865876,0.939011192,2.438368431
GOF,0.123309727,0.992502159,0.387946821
GOGL,0.281375659,0.956891172,3.006486149
GOGO,0.38359242,0.984144177,3.17842007
GOL,0.368466916,0.981084195,3.77566961
GOLD,1.767761866,0.958679608,1.602092384
GOOD,0.300337107,0.953257762,1.216097476
GOODM,0.087944212,0.958914777,0.275272134
GOODO,0.191995162,0.971160549,0.539989519
GOODP,0.213716342,0.960424819,0.652340647
GOOG,16.16404604,0.983628902,1.115370852
GOOGL,16.43282719,0.982021931,1.120273339
GOVNI,0.146939935,0.766933933,0.432882467
GPC,1.36328567,0.931890083,1.069710921
GPI,1.989691326,0.924106827,2.129288467
GPIC,0.292045049,0.920837852,2.168940433
GPK,0.221094058,0.964685234,1.204542486
GPM,0.086089471,0.983217911,0.752459733
GPN,1.578228887,0.988067321,1.190007764
GPOR,0.517233412,0.98302195,2.707201091
GPP,0.235899293,0.755991915,1.065015463
GPRE,0.590076283,0.959660117,2.228724591
GPRK,0.430948123,0.989606374,2.563583679
GPRO,0.2653911,0.95892633,3.118080175
GPS,0.773321259,0.966995827,2.120543991
GPT,0.399885741,0.975283467,0.894044935
GPX,0.582639137,0.972323264,1.811352918
GRA,1.029823466,0.874573371,1.054142335
GRAM,0.149916816,0.950525629,3.019560284
GRBK,0.272297086,0.883033098,1.945904734
GRC,0.642879215,0.958268783,1.61780814
GRFS,0.375791766,0.927473052,1.395820589
GRID,0.597942692,0.979158338,0.948515933
GRIF,0.50968509,0.985361907,1.101591759
GRMN,0.783507256,0.985191718,1.078397299
GROW,0.234452981,0.944599743,4.442209721
GRPN,0.152517119,0.948127289,2.555104218
GRUB,3.83157794,0.971530718,2.381665564
GRVY,3.411842943,0.985325722,4.99758057
GRX,0.092409686,0.958362826,0.692836676
GS,3.810911721,0.926935467,1.243096603
GSBC,0.879176265,0.939347378,1.328342152
GSBD,0.278170179,0.941462963,0.979575756
GSH,0.595037439,0.943694703,1.586983649
GSIT,0.241334287,0.902078462,2.246562636
GSK,0.444813551,0.961819272,0.886327281
GSL,0.062901585,0.856012012,2.990024885
GSM,0.408151208,0.97528471,2.415365913
GSVC,0.205009104,0.97492242,2.14531801
GT,0.569136232,0.977219986,1.406231263
GTIM,0.114273252,0.948220494,2.666413348
GTLS,1.371748456,0.989179504,2.000482624
GTN,0.425757932,0.947540408,2.258966465
GTS,0.819482355,0.983938733,1.917442486
GTT,1.406644013,0.977822036,2.34001067
GTXI,0.725527176,0.983459191,4.397273895
GTY,0.365745017,0.958996728,1.06213841
GULF,0.186069349,0.97298461,0.813377372
GURE,0.050974164,0.963393818,2.203667236
GUT,0.06978784,0.969429906,0.676120011
GVA,1.382549851,0.939107846,1.852867651
GVP,0.1103015,0.740121681,2.660652175
GWB,0.762522884,0.798012778,1.334198404
GWGH,0.400366833,0.778415439,3.105278642
GWPH,3.897056515,0.943836545,2.258370145
GWR,1.290843293,0.954972044,1.352326755
GWRE,1.539941411,0.971375359,1.429053869
GWRS,0.138210477,0.855583952,1.110751895
GWW,5.88616499,0.98863657,1.595372479
GYB,0.147544989,0.971845101,0.486396747
GYC,0.295438029,0.902179688,1.015913635
GZT,0.169479346,0.852615928,1.410904455
H,1.001543651,0.991626893,1.099971074
HA,1.247647832,0.964021074,2.233034479
HABT,0.377157119,0.96272133,2.605115135
HAE,1.304959579,0.996094625,1.423698871
HAFC,0.587393775,0.922894621,1.512498242
HAIN,0.757275883,0.975154604,1.598403698
HAL,0.933306563,0.96087156,1.490920191
HALL,0.19795447,0.910262306,1.419451296
HALO,0.56919695,0.965969068,2.560783157
HAS,1.953250127,0.929663111,1.362494707
HASI,0.339722769,0.967523999,1.138533068
HAYN,0.932351288,0.945434706,1.871164241
HBAN,0.225342621,0.967596035,1.250947466
HBANO,0.192484055,0.625033503,0.528315355
HBCP,0.706921635,0.969276148,1.33440627
HBI,0.570419242,0.899357269,1.863115065
HBIO,0.135618727,0.98600404,2.698410091
HBK,0.347961135,0.467468893,1.700889132
HBM,0.283261944,0.944673529,3.173469666
HBMD,0.527930108,0.909754723,2.091627858
HBNC,0.291344577,0.964287044,1.249424838
HBP,0.227006004,0.945474279,2.691490376
HCA,1.808949173,0.982026864,1.407839918
HCAP,0.204924252,0.940332066,1.272387013
HCCI,0.572095186,0.96669842,2.052591147
HCHC,0.193535126,0.870150775,2.307611093
HCI,1.050768174,0.947581453,1.786913693
HCKT,0.437215256,0.920621692,1.521545421
HCLP,0.465279646,0.937478189,3.426357838
HCM,1.015352351,0.75129476,2.440471028
HCOM,0.539966043,0.952768671,1.308933824
HCP,0.406755286,0.975584405,1.204591859
HCSG,0.849829675,0.9745058,1.32169461
HD,2.018483473,0.991943649,0.865593305
HDB,1.532530106,0.98685227,1.207588661
HDP,0.59888167,0.789031925,2.310659924
HDS,0.629163069,0.969470872,1.303769387
HDSN,0.240280597,0.987952464,3.052515864
HE,0.338914725,0.955901065,0.786016401
HEAR,0.751056671,0.991622334,4.747630715
HEES,0.90245615,0.986541217,2.321863537
HEI,0.948724483,0.994088868,1.222738294
HELE,1.892241525,0.934695015,1.397552439
HEP,0.56596351,0.878741783,1.455964837
HEQ,0.14180681,0.945312622,0.643731662
HES,1.228632646,0.977144506,1.982033696
HEWG,0.288203091,0.843522467,0.780387262
HF,0.972034111,0.982171302,1.687594861
HFBC,0.255978402,0.932633163,1.32334812
HFBL,0.538556967,0.965442961,1.423864528
HFC,1.174467621,0.994990112,2.055912143
HFWA,0.515806407,0.981443186,1.365151522
HGH,0.232118196,0.628701099,0.592633366
HGSH,0.100136797,0.773429882,3.53597235
HGT,0.060126854,0.986714308,3.392720236
HHC,1.71568572,0.942961964,1.018768917
HHS,0.438806905,0.967024137,2.827686668
HI,0.706862857,0.983120465,1.230166133
HIBB,1.044516586,0.976479645,2.986805242
HIE,0.147777421,0.906961054,0.971290418
HIFR,0.332797118,0.9389788,1.29421887
HIFS,3.761952609,0.950088386,1.308006115
HIG,0.703198655,0.950895779,0.973098969
HII,4.203986679,0.961711682,1.306142712
HIIQ,1.616979697,0.9476969,4.131318783
HIL,0.140027754,0.942430578,2.096568013
HIMX,0.352350282,0.956889842,3.109916241
HIO,0.026306126,0.935347737,0.43157913
HIVE,0.199464754,0.892104057,2.658789114
HIW,0.521799543,0.957600948,0.860975405
HIX,0.036725933,0.94530562,0.412088445
HJV,0.29406471,0.980460295,1.540315572
HK,0.329759874,0.955562629,3.815395827
HL,0.149488779,0.975769056,2.491955995
HLF,0.914883248,0.991288838,1.496086051
HLG,1.863672165,0.995678216,3.0785399
HLI,0.906782402,0.881805017,1.420502138
HLIT,0.153155885,0.969767215,2.685947402
HLT,1.212530791,0.932083616,1.087052272
HLX,0.295190642,0.945762089,3.216566027
HMC,0.381401693,0.982068383,0.917834871
HMHC,0.24733416,0.976724346,2.332555453
HMI,5.539851599,0.329175309,3003.256743
HMLP,0.278916533,0.858228339,1.201904718
HMN,0.638207709,0.963142353,1.187641729
HMNF,0.287969867,0.934834672,1.172632663
HMST,0.53520762,0.887580775,1.455522925
HMSY,0.469030344,0.975782911,1.522153872
HMTV,0.197849322,0.938466311,1.177744041
HMY,0.074643932,0.941791918,2.885142548
HNI,1.0245516,0.95757927,1.768768193
HNNA,0.435561026,0.916969785,1.876972024
HNP,0.492115989,0.913367991,1.424645866
HNRG,0.246226483,0.946546214,2.745091912
HOFT,1.154627485,0.95316571,1.871597578
HOG,0.937848509,0.971190747,1.459366784
HOLI,0.580324507,0.96972855,1.907649828
HOLX,0.644993902,0.937844868,1.168508746
HOMB,0.478976478,0.908747581,1.519127363
HON,1.469316894,0.988069738,0.780904939
HONE,0.226162218,0.832899909,0.950697458
HOPE,0.347244654,0.927704477,1.464989713
HOS,0.27483036,0.963732405,4.964430465
HOV,0.087856987,0.942105813,2.9551481
HOVNP,0.251087584,0.911326024,2.613380811
HP,1.457614284,0.970883376,1.892035737
HPE,0.455433577,0.84872643,2.03573106
HPF,0.120521231,0.983604646,0.467958257
HPI,0.13104824,0.983619661,0.490417056
HPJ,0.229101671,0.937372496,4.091797518
HPP,0.406259231,0.919500018,0.968054066
HPQ,0.341609992,0.986087237,1.262714226
HPS,0.114628908,0.977809024,0.513758299
HPT,0.350372522,0.941399889,0.99450704
HQH,0.31392196,0.932519631,1.102349434
HQL,0.273282926,0.961570696,1.126269696
HQY,1.751869969,0.982466692,1.91542589
HR,0.420071896,0.956845477,1.094158411
HRB,0.657320685,0.93547013,1.714599698
HRC,1.227140186,0.986984937,1.141926157
HRG,0.446918704,0.949469247,1.808928429
HRI,1.561005492,0.971189308,2.337376517
HRL,0.534947711,0.925856661,1.190163629
HRS,1.943019401,0.992026274,0.950665353
HRTG,0.409452785,0.760255957,1.865151664
HRTX,1.436269497,0.963049283,3.403918601
HRZN,0.161341959,0.90292723,1.11558015
HSBC,0.546165195,0.985589401,0.906819676
HSC,0.558758669,0.980164732,2.287872537
HSDT,0.535521914,0.827494706,4.033409013
HSGX,0.109521655,0.854818087,3.229097722
HSIC,1.286649171,0.972966232,1.175417898
HSII,0.835046487,0.985032941,1.948148147
HSKA,2.826827459,0.948996324,2.15128657
HSON,0.061335066,0.957960842,2.498732335
HST,0.311472442,0.954993522,1.297549326
HSTM,0.741786313,0.916551197,1.991383406
HSY,1.323722111,0.95089019,0.97565895
HT,0.290814614,0.966998185,1.238936692
HTA,0.387723153,0.958731613,1.103448614
HTBI,0.374255933,0.951183041,1.094310963
HTBK,0.22920922,0.975459807,1.178464615
HTBX,0.348301054,0.960700501,6.677924463
HTD,0.202414578,0.970514651,0.701921423
HTGC,0.184890276,0.913414947,0.978842467
HTGM,0.324312145,0.755948539,5.428866423
HTGX,0.071896514,0.950066936,0.216731571
HTH,0.491144874,0.944498886,1.49993617
HTHT,1.121506337,0.987715097,2.924304088
HTLD,0.419349943,0.930606137,1.464565328
HTLF,0.838203524,0.966064236,1.361868167
HTY,0.115930911,0.865283104,0.926368863
HTZ,1.044179323,0.93624048,4.254733334
HUBB,1.657666063,0.955843262,1.053665254
HUBG,1.106401313,0.952948625,1.749208024
HUBS,3.12987732,0.966953406,2.109240246
HUM,3.538305912,0.990373551,1.072756693
HUN,0.598444031,0.982365172,1.679508774
HURC,0.890646503,0.983635284,1.755931941
HURN,0.971794886,0.958330226,1.588332242
HVT,0.564034339,0.885345992,1.80444681
HWBK,0.47419017,0.841854969,1.585357503
HWCC,0.21696964,0.950144146,2.508945366
HWKN,0.928720575,0.978675737,1.711623055
HXL,0.86428147,0.985862243,1.068008776
HY,1.764571634,0.944484358,1.719245541
HYB,0.05909279,0.965387269,0.523404532
HYGS,0.371201982,0.953085807,3.294078514
HYH,0.946050013,0.95188501,1.421368793
HYI,0.069091936,0.927707611,0.372332529
HYLS,0.10050931,0.910974097,0.159545887
HYND,0.139023006,0.917721139,0.494518174
HYT,0.059061364,0.9643212,0.433930217
HYZD,0.075890615,0.912960076,0.236085084
HZN,0.528054608,0.918307694,4.25877792
HZNP,0.555317675,0.935786687,2.538684755
HZO,0.739406035,0.897524854,2.386991394
I,0.677881713,0.98977025,4.506128723
IAC,3.311112369,0.989968344,1.58219379
IAE,0.10671371,0.977875812,0.839248564
IAG,0.164068884,0.960878061,2.480763864
IART,0.9725601,0.982112347,1.390743081
IBB,1.484800404,0.962221046,1.063909702
IBCP,0.395617096,0.95809975,1.38877519
IBKC,1.349377613,0.848512904,1.325909303
IBKCP,0.173963658,0.797495475,0.517483885
IBKR,1.130862525,0.993868509,1.346771455
IBM,2.105641605,0.943764216,0.945735847
IBN,0.193524369,0.958091147,1.664626461
IBOC,0.694059062,0.959725393,1.396121613
IBP,2.105706278,0.920575597,2.507755402
IBTX,1.226417509,0.958505862,1.413300981
IBUY,0.663851488,0.957091733,1.071835895
ICAD,0.164373095,0.931309901,3.130295806
ICBK,0.498627149,0.899113874,1.239946893
ICCC,0.245720736,0.930377537,2.358556931
ICD,0.175003421,0.871663188,3.398380002
ICE,0.866116204,0.982493191,0.953836132
ICFI,1.13232576,0.987365786,1.468156181
ICL,0.077548414,0.952635571,1.419990023
ICLN,0.099334883,0.969184897,0.882602519
ICLR,2.098421946,0.988315259,1.425028054
ICON,0.273335403,0.992994297,4.859759051
ICPT,4.106472988,0.966667011,3.388232044
ICUI,4.01071091,0.994135556,1.315499089
IDA,1.011319845,0.970494974,0.924727899
IDCC,1.642774383,0.928091384,1.422830327
IDE,0.192127887,0.974344418,0.93687502
IDLB,0.291497253,0.689999667,0.795309941
IDRA,0.74762917,0.940211956,3.907430243
IDSA,0.095618919,0.929965514,3.929913945
IDSY,0.208690227,0.862712131,2.407616591
IDT,0.542860116,0.982973262,2.865466863
IDTI,0.673266091,0.971520922,1.801049653
IDXG,0.349970659,0.898271719,6.342353947
IDXX,3.477860608,0.988614111,1.357109477
IEF,0.331836078,0.95621999,0.257100569
IEI,0.222684049,0.960302298,0.146637344
IEP,1.001379782,0.989903084,1.408988969
IESC,0.499572857,0.863317519,1.985069522
IEUS,0.485028333,0.991366987,0.647659788
IEX,1.720094131,0.992638308,0.993486277
IFEU,0.367652823,0.986411521,0.765618592
IFF,1.899472151,0.968616049,1.0438466
IFGL,0.203170782,0.985636122,0.527399741
IFN,0.240689665,0.987033356,0.815680743
IFON,0.87985976,0.927670595,5.530275154
IFV,0.239101496,0.898579327,0.831924786
IGA,0.085474424,0.990650528,0.594397254
IGD,0.062027103,0.984184756,0.631900059
IGF,0.320734962,0.979724244,0.563958428
IGI,0.259289134,0.903619127,0.918124022
IGLD,0.404790385,0.98456943,4.123496303
IGOV,0.264205269,0.98400366,0.438098543
IGR,0.065288733,0.961202436,0.696951365
IGT,0.633454373,0.961616338,1.907016502
IHC,0.611487701,0.991884722,1.713886447
IHD,0.091396111,0.971580798,0.801832454
IHG,0.764252927,0.98718792,0.957969992
IID,0.070682899,0.975818538,0.7619918
IIF,0.322118366,0.985966326,0.880225826
III,0.089706368,0.945101482,1.702288415
IIIN,0.914886879,0.960055061,2.022272555
IIJI,0.279707959,0.914076389,2.229647835
IIM,0.068686891,0.949796317,0.366425115
IIN,1.257773664,0.992690513,3.445527332
IIVI,1.329144079,0.948018364,2.466791704
IJT,1.716218633,0.988650947,0.792708649
IKNX,0.397591187,0.851655684,2.959309757
ILG,0.519933628,0.991202663,1.260096685
ILMN,4.996025195,0.989813771,1.50011084
IMAX,0.62827642,0.981532806,1.94661824
IMDZ,0.215368272,0.803171382,4.300175921
IMGN,0.405271935,0.98190346,4.344182266
IMI,0.052558407,0.95940915,3.034746244
IMKTA,0.977705666,0.982392788,2.255772134
IMMP,0.108156877,0.913155699,3.576555351
IMMR,0.421374556,0.974258707,2.677725414
IMMU,0.605793285,0.991269735,3.820629152
IMMY,0.123921024,0.965256161,3.779309621
IMNP,0.112574517,0.95925413,8.393056491
IMOS,0.395600286,0.964206895,1.682731795
IMPV,1.146378654,0.894092725,1.753178606
INAP,0.615277227,0.970291582,3.604946505
INB,0.085278236,0.979884609,0.698649637
INBK,0.784541797,0.961876816,1.828353257
INCY,3.332300293,0.981902239,2.243888106
INDB,1.293650652,0.969216891,1.379758123
INDY,0.368867021,0.982446584,0.818515567
INF,0.137909097,0.881266754,0.867360985
INFI,0.185785994,0.860360301,5.067609411
INFN,0.39467247,0.929515981,2.564279901
INFO,0.607214918,0.965799911,0.969222132
INFY,0.250895048,0.985641334,1.151973682
ING,0.244212389,0.981032382,1.174394491
INGN,4.727997238,0.986356238,2.143231014
INGR,1.7804993,0.966263391,1.082584616
INN,0.264511138,0.951222916,1.296251128
INO,0.240279154,0.96093962,2.882538911
INOD,0.06236992,0.976459815,3.072162616
INOV,0.451264896,0.919544981,2.601637087
INPX,0.419318704,0.95325268,10.05231062
INSE,0.313388302,0.780000973,3.841536065
INSG,0.098851918,0.967410746,3.836435984
INSI,0.163651858,0.937195632,0.594414175
INSM,1.258231883,0.957839251,3.200615709
INST,1.258531537,0.794272578,2.241879132
INSY,0.498898556,0.952875953,3.840277484
INT,0.995865666,0.980948393,1.915995584
INTC,0.842274464,0.987089287,1.234187708
INTL,0.694039821,0.985405221,1.22996173
INTU,2.437529974,0.993846764,1.084789443
INTX,0.134177566,0.985228726,3.535443406
INVA,0.348851185,0.949514945,1.839098709
INVE,0.232772066,0.94874193,3.494419818
INVH,0.305733048,0.639702846,0.986277265
INWK,0.267662478,0.938819941,1.796403981
INXN,0.892245122,0.989660094,1.167022281
IO,0.931389323,0.989548346,3.868181065
IONS,1.879638852,0.858790158,2.873128512
IOSP,1.252366092,0.963419544,1.394983376
IOTS,0.382227869,0.924322986,3.588400068
IOVA,0.577766654,0.981632348,3.635807896
IP,0.824840692,0.929961479,1.189252853
IPAR,0.887040791,0.988253571,1.536789637
IPAS,0.484835677,0.988841989,4.26453961
